"Measure","Place","Place.Type","Year","Geoid","Max.Month","Measure.Desc.Short","Measure.Type","measure_axis_label","no_definition","Notes","Quantile","rate_label","Strategy","wip_definition","yes_definition","n_missing","Number.of.Records","Rate.Denom","rate_mult","Value.Count","Value.Rate"
"Deaths (Black)","Currituck","Counties",2020,37053,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,8078,100000,3,37
"Deaths (Black)","Dare","Counties",2020,37055,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,5485,100000,3,55
"Deaths (Black)","Davidson","Counties",2020,37057,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 8 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,83009,100000,11,13
"Deaths (Black)","Davie","Counties",2020,37059,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,14503,100000,2,14
"Deaths (Black)","Duplin","Counties",2020,37061,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,72777,100000,10,14
"Deaths (Black)","Durham","Counties",2020,37063,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 47 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,586345,100000,116,20
"Deaths (Black)","Edgecombe","Counties",2020,37065,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 8 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,150729,100000,25,17
"Deaths (Black)","Forsyth","Counties",2020,37067,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 36 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,503138,100000,86,17
"Deaths (Black)","Franklin","Counties",2020,37069,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,88298,100000,7,8
"Deaths (Black)","Gaston","Counties",2020,37071,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 7 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,194835,100000,25,13
"Deaths (Black)","Gates","Counties",2020,37073,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,18616,100000,2,11
"Deaths (Black)","Graham","Counties",2020,37075,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,422,100000,0,0
"Deaths (Black)","Granville","Counties",2020,37077,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,95885,100000,8,8
"Deaths (Black)","Greene","Counties",2020,37079,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Low","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,38116,100000,4,10
"Deaths (Black)","Guilford","Counties",2020,37081,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 47 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,935382,100000,139,15
"Deaths (Black)","Halifax","Counties",2020,37083,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 7 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,135976,100000,16,12
"Deaths (Black)","Harnett","Counties",2020,37085,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 14 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,147425,100000,31,21
"Deaths (Black)","Haywood","Counties",2020,37087,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,4530,100000,5,110
"Deaths (Black)","Henderson","Counties",2020,37089,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,21084,100000,7,33
"Deaths (Black)","Hertford","Counties",2020,37091,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,71892,100000,1,1
"Deaths (Black)","Hoke","Counties",2020,37093,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,95741,100000,10,10
"Deaths (Black)","Hyde","Counties",2020,37095,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,7337,100000,4,55
"Deaths (Black)","Iredell","Counties",2020,37097,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,110847,100000,14,13
"Deaths (Black)","Jackson","Counties",2020,37099,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,5421,100000,0,0
"Deaths (Black)","Johnston","Counties",2020,37101,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 7 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,166855,100000,18,11
"Deaths (Black)","Jones","Counties",2020,37103,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,14506,100000,2,14
"Deaths (Black)","Lee","Counties",2020,37105,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 7 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,60540,100000,20,33
"Deaths (Black)","Lenoir","Counties",2020,37107,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,116762,100000,19,16
"Deaths (Black)","Lincoln","Counties",2020,37109,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,24194,100000,4,17
"Deaths (Black)","Macon","Counties",2020,37113,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,2932,100000,0,0
"Deaths (Black)","Madison","Counties",2020,37115,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,1879,100000,0,0
"Deaths (Black)","Martin","Counties",2020,37117,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,48042,100000,5,10
"Deaths (Black)","McDowell","Counties",2020,37111,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,9409,100000,2,21
"Deaths (Black)","Mecklenburg","Counties",2020,37119,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 75 and rate was NA","Middle","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,1761241,100000,292,17
"Deaths (Black)","Mitchell","Counties",2020,37121,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,649,100000,0,0
"Deaths (Black)","Montgomery","Counties",2020,37123,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,25607,100000,3,12
"Deaths (Black)","Moore","Counties",2020,37125,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,61860,100000,14,23
"Deaths (Black)","Nash","Counties",2020,37127,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 10 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,194392,100000,26,13
"Deaths (Black)","New Hanover","Counties",2020,37129,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 18 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,159413,100000,47,29
"Deaths (Black)","Northampton","Counties",2020,37131,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,56532,100000,12,21
"Deaths (Black)","Onslow","Counties",2020,37133,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 10 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,157838,100000,28,18
"Deaths (Black)","Orange","Counties",2020,37135,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,87576,100000,10,11
"Deaths (Black)","Pamlico","Counties",2020,37137,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,12352,100000,6,49
"Deaths (Black)","Pasquotank","Counties",2020,37139,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 6 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,73695,100000,13,18
"Deaths (Black)","Pender","Counties",2020,37141,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,47299,100000,5,11
"Deaths (Black)","Perquimans","Counties",2020,37143,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,15641,100000,1,6
"Deaths (Black)","Person","Counties",2020,37145,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,54192,100000,4,7
"Deaths (Black)","Pitt","Counties",2020,37147,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 20 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,322981,100000,63,20
"Deaths (Black)","Polk","Counties",2020,37149,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,4769,100000,2,42
"Deaths (Black)","Randolph","Counties",2020,37151,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,47311,100000,11,23
"Deaths (Black)","Richmond","Counties",2020,37153,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 6 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,71624,100000,12,17
"Deaths (Black)","Robeson","Counties",2020,37155,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 13 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,157581,100000,33,21
"Deaths (Black)","Rockingham","Counties",2020,37157,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 7 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,87988,100000,16,18
"Deaths (Black)","Rowan","Counties",2020,37159,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","High","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,117449,100000,21,18
"Deaths (Black)","Rutherford","Counties",2020,37161,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,34567,100000,6,17
"Deaths (Black)","Sampson","Counties",2020,37163,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,82251,100000,8,10
"Deaths (Black)","Scotland","Counties",2020,37165,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,68946,100000,7,10
"Deaths (Black)","Stanly","Counties",2020,37167,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,36316,100000,5,14
"Deaths (Black)","Stokes","Counties",2020,37169,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,9781,100000,4,41
"Deaths (Black)","Surry","Counties",2020,37171,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,14463,100000,4,28
"Deaths (Black)","Swain","Counties",2020,37173,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,1154,100000,1,87
"Deaths (Black)","Transylvania","Counties",2020,37175,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,7065,100000,3,42
"Deaths (Black)","Tyrrell","Counties",2020,37177,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,7531,100000,0,0
"Deaths (Black)","Union","Counties",2020,37179,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 5 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,143332,100000,11,8
"Deaths (Black)","Vance","Counties",2020,37181,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 10 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,114038,100000,19,17
"Deaths (Black)","Wake","Counties",2020,37183,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 48 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,1131088,100000,146,13
"Deaths (Black)","Warren","Counties",2020,37185,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,50876,100000,2,4
"Deaths (Black)","Washington","Counties",2020,37187,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,28812,100000,6,21
"Deaths (Black)","Watauga","Counties",2020,37189,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,5596,100000,1,18
"Deaths (Black)","Wayne","Counties",2020,37191,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 8 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,198179,100000,31,16
"Deaths (Black)","Wilkes","Counties",2020,37193,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,16282,100000,5,31
"Deaths (Black)","Wilson","Counties",2020,37195,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 4 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,164590,100000,17,10
"Deaths (Black)","Yadkin","Counties",2020,37197,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,6447,100000,2,31
"Deaths (Black)","Yancey","Counties",2020,37199,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Highest","Rate per 100,000 residents","8B) Equity: Black NH",NA,NA,0,1,1076,100000,0,0
"Deaths (Hispanic)","Alamance","Counties",2020,37001,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,107267,100000,7,7
"Deaths (Hispanic)","Alexander","Counties",2020,37003,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,8965,100000,1,11
"Deaths (Hispanic)","Alleghany","Counties",2020,37005,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,5407,100000,0,0
"Deaths (Hispanic)","Anson","Counties",2020,37007,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,5183,100000,0,0
"Deaths (Hispanic)","Ashe","Counties",2020,37009,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,7049,100000,1,14
"Deaths (Hispanic)","Avery","Counties",2020,37011,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,4541,100000,0,0
"Deaths (Hispanic)","Beaufort","Counties",2020,37013,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,18892,100000,0,0
"Deaths (Hispanic)","Bertie","Counties",2020,37015,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,2152,100000,0,0
"Deaths (Hispanic)","Bladen","Counties",2020,37017,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,12920,100000,1,8
"Deaths (Hispanic)","Brunswick","Counties",2020,37019,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,33324,100000,4,12
"Deaths (Hispanic)","Buncombe","Counties",2020,37021,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,87046,100000,8,9
"Deaths (Hispanic)","Burke","Counties",2020,37023,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,28524,100000,3,11
"Deaths (Hispanic)","Cabarrus","Counties",2020,37025,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 3 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,113742,100000,8,7
"Deaths (Hispanic)","Caldwell","Counties",2020,37027,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,23198,100000,2,9
"Deaths (Hispanic)","Camden","Counties",2020,37029,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,1625,100000,0,0
"Deaths (Hispanic)","Carteret","Counties",2020,37031,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,15092,100000,1,7
"Deaths (Hispanic)","Caswell","Counties",2020,37033,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,4822,100000,1,21
"Deaths (Hispanic)","Catawba","Counties",2020,37035,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,78827,100000,7,9
"Deaths (Hispanic)","Chatham","Counties",2020,37037,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,44699,100000,0,0
"Deaths (Hispanic)","Cherokee","Counties",2020,37039,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,4710,100000,0,0
"Deaths (Hispanic)","Chowan","Counties",2020,37041,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,2606,100000,2,77
"Deaths (Hispanic)","Clay","Counties",2020,37043,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,2021,100000,0,0
"Deaths (Hispanic)","Cleveland","Counties",2020,37045,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,18090,100000,2,11
"Deaths (Hispanic)","Columbus","Counties",2020,37047,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,15373,100000,1,7
"Deaths (Hispanic)","Craven","Counties",2020,37049,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,38002,100000,3,8
"Deaths (Hispanic)","Cumberland","Counties",2020,37051,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 7 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,197261,100000,21,11
"Deaths (Hispanic)","Currituck","Counties",2020,37053,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,5598,100000,1,18
"Deaths (Hispanic)","Dare","Counties",2020,37055,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,13530,100000,0,0
"Deaths (Hispanic)","Davidson","Counties",2020,37057,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 2 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,61159,100000,7,11
"Deaths (Hispanic)","Davie","Counties",2020,37059,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,14958,100000,0,0
"Deaths (Hispanic)","Duplin","Counties",2020,37061,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8C) Equity: Hispanic",NA,NA,0,1,66716,100000,0,0
